SampleTimeUTC,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_Z05D6720Ps_psi,inj_diff
2010-11-30 19:00:00,0.066666667,1339.989031,95.97049713,667.29322,3287.717568,131.2755857,4643.155064,3069.551046,0.082486082
2010-11-30 20:00:00,0.083333333,1339.487574,96.10709508,634.8837219,3289.407393,131.20309,4643.155064,3069.539109,0.137500127
2010-11-30 21:00:00,0.066666667,1344.968146,97.24637616,639.0618327,3287.641248,131.0651113,4643.155064,3069.512858,0.037847265
2010-11-30 22:00:00,0.066666667,1343.275359,96.48392455,650.6114817,3288.494051,131.1387594,4643.155064,3069.549302,-0.06388855
2010-11-30 23:00:00,0.208333333,1339.66142,96.22501373,634.6567307,3288.858124,131.1536162,4643.155064,3069.543282,-0.186806234
2010-12-01 00:00:00,0.2,1337.635903,96.09061591,621.2603989,3286.673623,131.0983521,4643.155064,3069.557737,0.012153244
2010-12-01 01:00:00,0.191666667,1335.640401,95.99832904,606.5542201,3288.121238,130.99406,4643.155064,3069.566036,-0.032291667
2010-12-01 02:00:00,0.241666667,1336.62824,96.10782642,602.6092478,3287.45424,130.9057491,4643.155064,3069.521328,-0.004514313
2010-12-01 03:00:00,0.166666667,1337.407599,96.1843647,603.5141688,3287.371749,130.8568115,4643.155064,3069.519368,0.069097646
2010-12-01 04:00:00,0.141666667,1339.944327,96.21952063,606.7106562,3288.417242,130.8552638,4643.155064,3069.515245,0.01076355
2010-12-01 05:00:00,0.260504202,1339.389145,96.27115253,609.4861932,3289.415687,130.8915081,4643.155064,3069.490655,0.02698112
2010-12-01 06:00:00,0.141666667,1339.239414,96.27335332,609.1279861,3289.40049,130.9140722,4643.155064,3069.510427,-0.052675267
2010-12-01 07:00:00,0.216666667,1340.907381,96.49930471,611.5697764,3289.254513,130.9252434,4643.155064,3069.544397,0.073958079
2010-12-01 08:00:00,0.091666667,1339.899648,96.34220041,614.106692,3289.775474,130.9576422,4643.155064,3069.546316,0.194444784
2010-12-01 09:00:00,0.083333333,1339.130201,96.18582942,607.8978282,3289.647156,130.9692624,4643.155064,3069.574178,-0.048263677
2010-12-01 10:00:00,0.058333333,1338.807521,96.1960832,604.9651647,3288.860962,130.9611075,4643.155064,3069.61896,0.006944021
2010-12-01 11:00:00,0.066666667,1339.125234,96.36453997,606.8946996,3288.334465,130.9493416,4643.155064,3069.656289,-0.096527608
2010-12-01 12:00:00,0.066666667,1339.239418,96.26419837,605.1001317,3288.067232,130.9691788,4643.155064,3069.663808,0.023264949
2010-12-01 13:00:00,0.066666667,1339.408175,96.60147864,607.52665,3288.006812,130.9835681,4643.155064,3069.658187,-0.085070292
2010-12-01 14:00:00,0.049586777,1339.746875,96.37103417,612.3503282,3289.544801,131.0169929,4023.713484,3069.652459,-0.025858433
2010-12-01 15:00:00,0.092436975,1341.011107,96.71503852,617.3154964,3289.328931,131.0295163,3980.02207,3069.639864,-0.171939243
2010-12-01 16:00:00,0.1,1340.818011,96.80875467,620.0885208,3291.508232,131.0816732,4115.137772,3069.617918,-0.240050224
2010-12-01 17:00:00,0.116666667,1336.543859,96.40775299,616.4411631,3292.822805,131.1236075,4327.699137,3069.603916,-0.42291654
2010-12-01 18:00:00,0.116666667,1335.014949,96.59049377,604.5387751,3284.82026,131.0910632,3641.508803,3069.614703,-0.143402481
2010-12-01 19:00:00,0.166666667,1334.89086,96.72708836,599.0477005,3284.46842,131.0443658,4505.97286,3069.624559,-0.30972201
2010-12-01 20:00:00,0.2,1338.723175,97.38114363,614.0668172,3283.205221,131.0277554,4505.97286,3069.601855,-0.088888677
2010-12-01 21:00:00,0.341666667,1341.388978,97.05777702,623.8893733,3287.604295,131.1287726,4505.97286,3069.59975,0.244791921
2010-12-01 22:00:00,0.208333333,1342.550575,97.19803607,621.8677856,3292.111106,131.236808,4817.149661,3069.616827,0.239930471
2010-12-01 23:00:00,0.25,1343.622856,96.90140597,621.8309809,3290.352403,131.265328,3917.759174,3069.637512,0.211110433
2010-12-02 00:00:00,0.15,1340.818089,96.55680148,608.0941437,3287.366349,131.2796174,3131.999297,3069.600543,0.005903625
2010-12-02 01:00:00,0.275,1340.952068,96.77945957,597.6182053,3288.429795,131.2209662,3131.999297,3069.593445,0.00208257
2010-12-02 02:00:00,0.266666667,1341.597397,96.86771469,600.2870326,3288.019704,131.1762595,3131.999297,3069.600517,-0.022221883
2010-12-02 03:00:00,0.3,1341.225116,96.62345289,598.7685608,3288.508913,131.192329,3131.999297,3069.601508,0.065277481
2010-12-02 04:00:00,0.108333333,1338.380544,96.40738831,589.2957316,3287.746879,131.1762533,2921.879801,3069.584532,0.307638931
2010-12-02 05:00:00,0.175,1336.285706,96.13895473,571.4942983,3284.854572,131.1129611,2921.879801,3069.566382,-0.06041654
2010-12-02 06:00:00,0.241666667,1335.421981,96.08365688,559.8158285,3280.684336,131.0137282,2698.697673,3069.593101,0.032986196
2010-12-02 07:00:00,0.2,1336.449564,96.22647889,553.1253347,3276.867249,130.9201789,2698.697673,3069.539429,0.089583333
2010-12-02 08:00:00,0.125,1335.918319,96.13675721,555.6469396,3275.23866,130.8756526,2698.697673,3069.545465,0.209375
2010-12-02 09:00:00,0.075,1336.806946,96.18326639,549.2232803,3274.228255,130.8576794,2698.697673,3069.573053,0.057638931
2010-12-02 10:00:00,0.1,1339.522314,96.5699859,557.6286158,3273.86403,130.8442174,2698.697673,3069.596063,0.050000254
2010-12-02 11:00:00,0.05,1338.847215,96.23673255,561.1165044,3275.783677,130.8961503,2698.697673,3069.587956,-0.04548734
2010-12-02 12:00:00,0.066666667,1339.720931,96.39273758,559.5428172,3277.715448,130.930712,2698.697673,3069.559182,0.088195292
2010-12-02 13:00:00,0.1,1341.905227,96.78714778,567.0646459,3278.753853,130.9398293,2698.697673,3069.575083,-0.070138041
2010-12-02 14:00:00,0.083333333,1344.729889,97.12406216,581.2033305,3283.218097,131.0257537,3321.477524,3069.614589,-0.000696055
2010-12-02 15:00:00,0.075,1347.609084,97.1610473,595.9708842,3287.716398,131.1252102,3273.865919,3069.581156,0.079514313
2010-12-02 16:00:00,0.108333333,1349.421049,97.15958341,599.3053864,3291.992519,131.2443134,3273.865919,3069.582389,0.058680598
2010-12-02 17:00:00,0.05,1351.952708,97.62979952,607.8303319,3295.068943,131.3110041,3273.865919,3069.584176,-0.126041667
2010-12-02 18:00:00,0.066666667,1356.494938,98.12894688,628.4048935,3299.778662,131.4183431,3273.865919,3069.556809,-0.093749746
2010-12-02 19:00:00,0.15,1358.560063,98.18314387,645.1603114,3307.536094,131.601965,3273.865919,3069.600049,0.060416921
2010-12-02 20:00:00,0.158333333,1359.26496,98.06705596,646.0407013,3313.304726,131.7531479,3273.865919,3069.545799,-0.071180852
2010-12-02 21:00:00,0.191666667,1362.337818,98.34757264,650.1482585,3317.588957,131.8530894,3273.865919,3069.552818,0.112152735
2010-12-02 22:00:00,0.133333333,1360.620223,98.22562447,655.3908478,3321.807692,131.9508654,3273.865919,3069.556919,-0.153123983
2010-12-02 23:00:00,0.2,1358.942273,97.50528819,638.8532466,3324.498161,132.015778,3273.865919,3069.566156,-0.009375509
2010-12-03 00:00:00,0.208333333,1353.997977,97.27860254,618.1927755,3321.755139,131.9660249,3273.865919,3069.582269,-0.239236323
2010-12-03 01:00:00,0.216666667,1349.113235,96.69925715,593.0382319,3316.42832,131.8474477,3273.865919,3069.58798,0.004861069
2010-12-03 02:00:00,0.225,1344.690159,96.33414396,560.5367274,3307.917865,131.6499374,4232.288656,3069.570483,-0.080555852
2010-12-03 03:00:00,0.283333333,1342.014436,96.20121021,537.4282888,3298.496344,131.4201653,3171.191372,3069.602907,0.066666667
2010-12-03 04:00:00,0.175,1338.445159,96.05033232,516.6174975,3289.130263,131.2016191,3171.191372,3069.614349,0.009375381
2010-12-03 05:00:00,0.066666667,1339.542237,96.35025743,509.5926407,3281.932939,131.0225058,3171.191372,3069.602622,0.077778371
2010-12-03 06:00:00,0.133333333,1340.003913,96.45059872,511.0497462,3278.244765,130.9372218,2863.251953,3069.579022,-0.128473155
2010-12-03 07:00:00,0.1,1342.654854,96.60330925,516.7463511,3277.763588,130.9232357,2863.251953,3069.552979,0.102430852
2010-12-03 08:00:00,0.125,1341.572628,96.76078294,525.7590429,3279.596989,130.9665552,3106.977263,3069.52512,-0.384028371
2010-12-03 09:00:00,0.125,1339.914514,96.93363196,533.989476,3281.766134,131.0127124,2994.834492,3069.519741,-0.235416158
2010-12-03 10:00:00,0.158333333,1338.330951,96.86405214,538.6308065,3284.642839,131.0858482,2740.381877,3069.529521,-0.223611577
2010-12-03 11:00:00,0.108333333,1338.082761,96.78092403,539.913063,3286.498836,131.1381439,2668.763251,3069.536214,-0.083679581
2010-12-03 12:00:00,0.116666667,1335.809182,96.5981837,534.2287409,3287.520817,131.1642764,2668.763251,3069.542609,-0.08229243
2010-12-03 13:00:00,0.125,1332.930062,96.27628326,521.9214259,3286.127146,131.136537,3558.355963,3069.573027,-0.071527481
2010-12-03 14:00:00,0.133333333,1332.081137,96.40335757,512.9700974,3282.663005,131.0547427,4495.363708,3069.560974,-0.250346375
2010-12-03 15:00:00,0.083333333,1336.941055,97.0640035,521.9521011,3280.60781,131.0043294,4817.149661,3069.592615,0.050345993
2010-12-03 16:00:00,0.05,1346.675833,98.31314818,557.1899384,3284.848647,131.0902313,4588.798828,3069.593402,0.124305852
2010-12-03 17:00:00,0.075,1356.812691,99.10050201,613.2661692,3296.015379,131.3545508,4772.263503,3069.592759,0.125694784
2010-12-03 18:00:00,0.116666667,1362.218683,99.2554095,652.0777695,3311.465751,131.769124,4240.230756,3069.591016,0.026736705
2010-12-03 19:00:00,0.116666667,1363.618575,99.18949127,662.4432943,3288.777926,132.1601416,4727.062949,3069.542444,0.095832316
2010-12-03 20:00:00,0.2,1363.802286,99.18143539,666.8913564,3287.603638,132.3514553,3932.446596,3069.534501,-0.047569656
2010-12-03 21:00:00,0.216666667,1362.372607,98.80497042,652.1943553,3288.487333,132.4849767,3600.938834,3069.554836,0.094444402
2010-12-03 22:00:00,0.183333333,1358.411145,98.27030207,630.659611,3289.024699,132.5028769,3665.625397,3069.567653,0.070139186
2010-12-03 23:00:00,0.133333333,1353.590898,97.97696819,603.3669378,3285.079319,132.4108217,4442.039702,3069.591313,0.057638295
2010-12-04 00:00:00,0.083333333,1352.161215,97.84293264,582.5868266,3278.988973,132.2613036,4474.436041,3069.59611,0.046181234
2010-12-04 01:00:00,0.133333333,1350.721636,97.785805,574.8165197,3272.759869,132.1210462,4413.646848,3069.581779,-0.052430089
2010-12-04 02:00:00,0.116666667,1348.929544,97.47965349,565.6351257,3269.858362,132.0449577,3800.30732,3069.568087,-0.082986577
2010-12-04 03:00:00,0.108333333,1351.272651,97.70780156,558.5765111,3268.576931,131.966957,3971.721347,3069.602761,0.28541654
2010-12-04 04:00:00,0.066666667,1354.340483,97.68582884,558.8587377,3268.977301,131.9393363,4556.395728,3069.575421,0.236111577
2010-12-04 05:00:00,0.091666667,1357.825404,98.13810202,567.0401143,3270.47156,131.9379804,4398.798419,3069.560946,0.174305344
2010-12-04 06:00:00,0.084033613,1358.867184,98.04115494,574.5801361,3275.821225,131.9947146,3893.649722,3069.560656,0.077100629
2010-12-04 07:00:00,0.075,1361.662687,98.18241393,577.2767822,3280.179749,132.0665939,3417.476962,3069.535807,0.1267189
2010-12-04 08:00:00,0.091666667,1363.499451,98.32267011,582.2186864,3282.87678,132.1280543,3204.810312,3069.557953,0.157638931
2010-12-04 09:00:00,0.066666667,1365.559597,98.42447656,587.3692591,3287.779195,132.2000443,3240.180452,3069.578609,-0.014930471
2010-12-04 10:00:00,0.266666667,1367.580033,98.69290956,597.5445831,3293.873682,132.2738176,3684.99572,3069.571118,-0.20208346
2010-12-04 11:00:00,0.075,1354.846864,96.47330589,587.0379634,3290.135299,132.347035,3817.28969,3069.55469,0.230555725
2010-12-04 12:00:00,0.058333333,1352.593197,97.08158162,516.1113408,3291.241007,132.1119928,3817.28969,3069.591671,-0.019098028
2010-12-04 13:00:00,0.125,1354.598585,97.25479876,517.080719,3292.11792,131.8504468,3817.28969,3069.66036,0.044097519
2010-12-04 14:00:00,0.05,1355.174506,97.23685411,512.761496,3292.033443,131.744295,3817.28969,3069.639787,-0.07013855
2010-12-04 15:00:00,0.083333333,1359.974815,97.80960859,520.3784017,3291.853219,131.7021933,3817.28969,3069.593559,0.157985942
2010-12-04 16:00:00,0.075,1366.716205,98.19962393,542.3702352,3294.358449,131.7569918,2937.58075,3069.636013,0.00416654
2010-12-04 17:00:00,0.141666667,1364.159653,98.38309479,558.3310974,3295.426355,131.8763912,2774.231073,3069.582914,-0.438541794
2010-12-04 18:00:00,0.258333333,1362.620776,98.14359398,566.3928202,3293.503784,132.0010892,2801.054948,3069.562191,-0.281597265
2010-12-04 19:00:00,0.166666667,1357.125439,97.65103925,552.9566213,3290.314301,132.0637911,2707.914173,3069.564748,-0.371874746
2010-12-04 20:00:00,0.166666667,1354.295785,97.69754772,538.3546834,3288.372473,132.0348756,2707.914173,3069.58477,0.000694656
2010-12-04 21:00:00,0.216666667,1353.049822,97.21085224,522.4429235,3284.989119,131.9438211,2707.914173,3069.604547,0.212499746
2010-12-04 22:00:00,0.210084034,1350.557415,96.91149896,503.9483989,3284.926711,131.8205439,2707.914173,3069.555867,0.003471625
2010-12-04 23:00:00,0.191666667,1348.487762,96.67032897,486.1191617,3287.264296,131.6734455,2742.824309,3069.561859,0.3736112
2010-12-05 00:00:00,0.175,1350.185435,96.8109527,474.6094243,3290.929236,131.5105234,2742.824309,3069.647957,0.191319784
2010-12-05 01:00:00,0.15,1352.468984,97.17533182,477.0083099,3291.490068,131.414585,2931.311523,3069.638973,-0.01458346
2010-12-05 02:00:00,0.15,1354.807103,97.6111227,492.729892,3293.359188,131.4096148,2680.569255,3069.658586,-0.028819148
2010-12-05 03:00:00,0.108333333,1355.770164,97.74405651,510.1724197,3296.250423,131.499998,2801.383067,3069.60156,-0.132292175
2010-12-05 04:00:00,0.108333333,1355.204268,97.54703534,517.3629405,3300.485437,131.6043428,2801.383067,3069.589101,-0.114235814
2010-12-05 05:00:00,0.158333333,1350.617373,97.09256687,508.7275597,3303.009855,131.6709387,2801.383067,3069.599133,0.025347265
2010-12-05 06:00:00,0.108333333,1344.893677,96.50077133,484.7724663,3300.963658,131.6318025,2801.383067,3069.593247,-0.026735814
2010-12-05 07:00:00,0.125,1341.671883,96.35465139,642.7767352,3297.711308,131.5057751,2801.383067,3069.56344,-0.118403117
2010-12-05 08:00:00,0.125,1336.816919,96.08219115,625.7422058,3288.46947,131.2882894,2801.383067,3069.566353,0.075000381
2010-12-05 09:00:00,0.125,1333.143429,94.77481798,585.3599675,3278.957851,131.0726072,2801.383067,3069.606026,0.594443893
2010-12-05 10:00:00,0.066666667,1333.868201,95.22415988,555.7757731,3266.264988,130.7496938,2801.383067,3069.642574,0.159027863
2010-12-05 11:00:00,0.075,1338.767868,96.10050303,561.318985,3261.335376,130.530606,2801.383067,3069.664744,-0.026735687
2010-12-05 12:00:00,0.083333333,1340.892529,96.2671278,588.7435516,3262.706663,130.5473497,2801.383067,3069.657971,-0.081597392
2010-12-05 13:00:00,0.091666667,1338.102647,95.89176191,593.0259638,3266.492684,130.6500084,2801.383067,3069.649441,-0.285764058
2010-12-05 14:00:00,0.058333333,1340.798231,96.37113247,588.9521571,3268.228168,130.6741858,2801.383067,3069.650857,0.11076355
2010-12-05 15:00:00,0.075,1344.938368,96.99478951,610.9255681,3275.616661,130.7334834,2801.383067,3069.672681,-0.105555471
2010-12-05 16:00:00,3.894230769,1209.809614,91.73205684,565.0024772,3175.426035,130.0474267,2801.383067,3069.66614,-36.86923008
2010-12-05 17:00:00,0.0,1155.529614,86.17728443,612.7615406,3122.783621,128.637138,2801.383067,3069.666223,-8.225561205
2010-12-05 18:00:00,0.0,1141.272415,83.07437916,565.7854304,3112.158331,127.9724649,2801.383067,3069.676945,0.0
2010-12-05 19:00:00,0.0,1127.496743,79.80082016,502.1751132,3106.984562,127.3739771,2801.383067,3069.614697,0.0
2010-12-05 20:00:00,0.0,1116.367093,77.30838763,590.6638878,3103.495555,126.9384116,2801.383067,3069.591597,0.0
2010-12-05 21:00:00,0.0,1106.324452,75.40775229,587.5379807,3092.810126,126.5622168,2801.383067,3069.574152,0.0
2010-12-05 22:00:00,0.0,1097.036496,73.47562415,543.5021901,3083.673714,126.2422061,2801.383067,3069.592816,0.0
2010-12-05 23:00:00,0.0,1088.423585,71.25968208,505.8808022,3095.08606,125.9725691,2801.383067,3069.580198,0.0
2010-12-06 00:00:00,0.0,1080.843284,69.06351522,489.1162323,3108.483313,125.7424349,2801.383067,3069.580141,0.0
2010-12-06 01:00:00,0.0,1073.888446,66.86039028,627.5766434,3106.243386,125.5774122,2801.383067,3069.619096,0.0
2010-12-06 02:00:00,0.0,1067.345682,64.68949156,596.9924133,3104.648948,125.3868334,2801.383067,3069.572573,0.0
2010-12-06 03:00:00,0.0,1061.200022,62.77420848,569.9451401,3103.319932,125.2211106,2801.383067,3069.571417,0.0
2010-12-06 04:00:00,0.0,1055.520939,60.87430639,545.1771062,3101.964321,125.0731742,2801.383067,3069.528961,0.0
2010-12-06 05:00:00,0.058333333,1050.04037,59.22305962,522.5257629,3100.872809,124.9368074,2801.383067,3069.523716,0.05243055
2010-12-06 06:00:00,0.0,1100.119246,67.32511037,508.7797122,3157.822764,124.9515807,2801.383067,3069.522078,18.57777791
2010-12-06 07:00:00,0.0,1268.057912,96.20926806,678.465505,3238.556885,124.0800807,2801.383067,3069.494155,24.19305534
2010-12-06 08:00:00,0.0,1336.449532,98.55045236,669.8546834,3252.237964,125.4424751,2801.383067,3069.504667,2.827430598
2010-12-06 09:00:00,0.0,1348.358764,97.60819289,656.7160426,3263.231722,127.6085979,2801.383067,3069.496073,0.084375127
2010-12-06 10:00:00,0.0,1348.269348,96.77835916,634.9788356,3267.670138,129.1839858,2801.383067,3069.54517,-0.090972137
2010-12-06 11:00:00,0.0,1349.227474,96.94022382,611.4194499,3269.975106,129.9467345,2801.383067,3069.554472,-0.03854154
2010-12-06 12:00:00,0.0,1305.914821,95.28934689,589.0411097,3234.904598,130.1944859,2801.383067,3069.559908,-13.31180598
2010-12-06 13:00:00,0.0,1177.337262,87.99588769,549.9595423,3121.094067,128.6719467,2801.383067,3069.603412,-32.29374987
2010-12-06 14:00:00,0.0,1154.894125,82.70706959,546.7170611,3112.143736,127.5296734,2801.383067,3069.606635,0.0
2010-12-06 15:00:00,0.0,1138.353485,78.38797792,535.6521294,3107.595504,126.7676354,2801.383067,3069.628436,0.0
2010-12-06 16:00:00,0.0,1125.347294,75.07120571,601.5601039,3104.597229,126.2330784,2801.383067,3069.60257,0.0
2010-12-06 17:00:00,0.0,1114.440928,72.32718716,546.7201345,3102.163855,125.7984191,2801.383067,3069.605298,0.0
2010-12-06 18:00:00,0.0,1104.797357,70.30168928,500.7745728,3098.977867,125.4612259,2801.383067,3069.586528,0.0
2010-12-06 19:00:00,0.0,1096.738577,68.67057101,550.4841105,3098.550584,125.2105275,2801.383067,3069.579004,0.0
2010-12-06 20:00:00,0.0,1089.327037,67.02225507,615.226385,3097.214337,125.0040015,2801.383067,3069.589362,0.0
2010-12-06 21:00:00,0.0,1082.282932,65.1758201,581.6235901,3096.057977,124.8026973,2801.383067,3069.574186,0.0
2010-12-06 22:00:00,0.0,1074.990472,63.1169817,549.8767171,3093.740503,124.633809,2801.383067,3069.520343,0.062499976
2010-12-06 23:00:00,0.391666667,1068.427847,60.9339982,522.5226824,3092.643597,124.4884709,2801.383067,3069.531421,0.705555582
2010-12-07 00:00:00,0.175,1165.82531,84.79886637,585.3262149,3183.003009,124.6851308,2801.383067,3069.539042,25.90173595
2010-12-07 01:00:00,0.0,1301.819378,98.4914924,672.8333491,3230.629173,124.8417576,2801.383067,3069.562469,19.35208387
2010-12-07 02:00:00,0.0,1319.973359,96.74393603,633.4726247,3252.673922,126.6574323,2801.383067,3069.558036,-0.014583079
2010-12-07 03:00:00,0.0,1325.478712,96.70804672,657.1485524,3255.205625,128.2607351,2801.383067,3069.553656,-0.10173645
2010-12-07 04:00:00,0.0,1326.962983,95.92984797,634.7886439,3262.59056,129.2646498,2801.383067,3069.574561,-0.215971883
2010-12-07 05:00:00,0.0,1328.809596,96.07999433,621.7389445,3263.647941,129.6798762,2801.383067,3069.580575,-0.036806234
2010-12-07 06:00:00,0.0,1333.277402,96.66629804,609.6525213,3266.044468,129.9904672,2801.383067,3069.563123,-0.020832698
2010-12-07 07:00:00,0.0,1336.375118,96.91678626,615.1773046,3265.811578,130.2659771,2801.383067,3069.547345,-0.084375509
2010-12-07 08:00:00,0.0,1336.186535,96.62528439,604.6185247,3267.418353,130.5209525,2801.383067,3069.545113,-0.159722646
2010-12-07 09:00:00,0.0,1337.625943,96.93875885,595.0076401,3266.981449,130.7160046,2801.383067,3069.548476,-0.077083206
2010-12-07 10:00:00,0.0,1337.367809,96.77909323,583.0530955,3268.111334,130.8876807,2801.383067,3069.55011,-0.081249491
2010-12-07 11:00:00,0.0,1337.516818,96.65934041,568.0094691,3269.104848,131.0232981,2801.383067,3069.557843,0.044096883
2010-12-07 12:00:00,0.0,1342.525806,96.73002084,551.8737544,3270.133238,131.100584,2801.383067,3069.604761,0.123263804
2010-12-07 13:00:00,0.0,1342.47608,96.73148499,543.0359263,3269.768412,131.1765572,2801.383067,3069.576186,-0.16111056
2010-12-07 14:00:00,0.0,1337.685698,96.57364922,527.5842611,3269.961609,131.2267288,2801.383067,3069.598991,-0.130209478
2010-12-07 15:00:00,0.0,1335.188745,96.67582067,515.3199074,3270.712134,131.2188417,2801.383067,3069.601868,0.050695292
2010-12-07 16:00:00,0.0,1336.057276,97.01859341,504.4604836,3272.471958,131.2057604,2801.383067,3069.604063,0.171180471
2010-12-07 17:00:00,0.0,1338.236585,97.21121998,507.2673765,3272.229272,131.211564,2801.383067,3069.545396,-0.058680344
2010-12-07 18:00:00,0.0,1339.919512,97.46463826,509.6294472,3272.83338,131.2734004,2801.383067,3069.594562,-0.109375381
2010-12-07 19:00:00,0.0,1341.041419,97.44046904,510.1509341,3273.065476,131.337456,2801.383067,3069.588336,-0.101735433
2010-12-07 20:00:00,0.0,1200.887405,91.87845662,568.4174581,3150.67546,130.4598799,2801.383067,3069.59246,-38.15625025
2010-12-07 21:00:00,0.058333333,1153.022639,88.46463839,522.0441376,3115.083303,128.9525251,2801.383067,3069.599664,-5.012499938
2010-12-07 22:00:00,0.0,1133.270107,85.33060462,592.0811335,3107.573818,128.002797,2801.383067,3069.586957,-1.35173613
2010-12-07 23:00:00,0.166666667,1253.100794,91.23136018,553.1437586,3217.900456,128.0740945,2801.383067,3069.543542,33.34965288
2010-12-08 00:00:00,0.0,1328.601195,99.15616754,647.4763407,3246.557397,128.7375149,2801.383067,3069.502987,12.56041678
2010-12-08 01:00:00,0.0,1328.065083,96.47220389,576.7031133,3263.54881,129.9136064,2801.383067,3069.528613,0.002083206
2010-12-08 02:00:00,0.0,1330.403263,96.68937238,560.1563421,3266.912852,130.5156545,2801.383067,3069.527669,-0.019791412
2010-12-08 03:00:00,0.0,1331.753558,96.7886137,554.1744639,3268.397064,130.7330092,2801.383067,3069.556734,0.032986069
2010-12-08 04:00:00,0.0,1332.354215,96.66739953,546.8765767,3269.927057,130.8816228,2801.383067,3069.572469,-0.01666743
2010-12-08 05:00:00,0.0,1332.006711,96.58719692,538.1399633,3270.436656,130.9574263,2801.383067,3069.559208,0.007985814
2010-12-08 06:00:00,0.0,1330.507423,96.2118302,519.6053683,3271.354073,130.9762744,2801.383067,3069.599611,-0.049999237
2010-12-08 07:00:00,0.0,1330.959241,96.41800766,503.9113912,3272.605615,130.9290618,2801.383067,3069.560844,-0.077082952
2010-12-08 08:00:00,0.0,1332.016593,96.84464417,507.2305702,3271.475928,130.8852867,2801.383067,3069.560828,-0.056944784
2010-12-08 09:00:00,0.0,1329.971327,96.30191936,500.9603259,3272.414551,130.9305706,2801.383067,3069.598431,-0.052777863
2010-12-08 10:00:00,0.0,1330.284079,96.49124896,483.7110641,3272.971549,130.8860175,2801.383067,3069.580463,-0.249652608
2010-12-08 11:00:00,0.0,1335.243298,97.13578103,496.0674627,3272.637895,130.8751783,2801.383067,3069.592607,-0.088888931
2010-12-08 12:00:00,0.0,1337.367845,97.16800677,514.6879659,3272.582719,130.9848502,2801.383067,3069.577246,-0.049306361
2010-12-08 13:00:00,0.0,1335.153944,96.94095624,515.6788137,3272.74212,131.1256872,2801.383067,3069.590521,-0.095832443
2010-12-08 14:00:00,0.0,1334.041937,96.60514221,504.3531141,3273.595728,131.1960735,2801.383067,3069.605473,-0.060417048
2010-12-08 15:00:00,0.0,1333.674611,97.07572117,500.1596855,3272.059178,131.1703159,2801.383067,3069.579293,-0.294096629
2010-12-08 16:00:00,0.0,1331.912255,96.87174288,497.9141782,3271.582505,131.1903624,2801.383067,3069.583657,-0.09965299
2010-12-08 17:00:00,0.0,1331.981853,96.87980003,490.4567762,3272.476261,131.1870192,2801.383067,3069.629803,-0.017361069
2010-12-08 18:00:00,0.0,1333.495897,97.21927547,493.39248,3271.857351,131.1825419,2801.383067,3069.653961,-0.105902863
2010-12-08 19:00:00,0.0,1332.825738,96.98050683,497.1595253,3271.695372,131.2481875,2801.383067,3069.602439,-0.068403498
2010-12-08 20:00:00,0.0,1331.892511,96.48465805,486.2173114,3272.504008,131.2909383,2801.383067,3069.593709,0.146528244
2010-12-08 21:00:00,0.0,1332.344283,96.56046371,470.8485023,3273.763424,131.257423,2801.383067,3069.563733,0.0315979
2010-12-08 22:00:00,0.0,1332.369046,96.82743155,471.2319537,3272.535453,131.1934509,2801.383067,3069.550267,0.053124364
2010-12-08 23:00:00,0.0,1332.383916,96.72452501,466.5262222,3273.484465,131.1855072,2801.383067,3069.588892,0.135415649
2010-12-09 00:00:00,0.0,1332.756219,96.7926424,508.2735586,3273.256984,131.1860994,2801.383067,3069.562272,0.06840299
2010-12-09 01:00:00,0.0,1331.167706,96.4773337,621.7604248,3273.609711,131.2045898,2801.383067,3069.565456,0.147918065
2010-12-09 02:00:00,0.0,1329.191985,96.2554093,588.0717417,3274.748389,131.1297245,2801.383067,3069.572493,0.080902354
2010-12-09 03:00:00,0.0,1329.132365,96.31326993,572.893132,3274.890627,131.0241309,2801.383067,3069.595028,-0.00416654
2010-12-09 04:00:00,0.0,1334.007255,96.59891688,567.5953288,3276.177325,130.9405643,2801.383067,3069.619645,0.297569784
2010-12-09 05:00:00,0.0,1334.607853,97.01712786,568.2978373,3275.622194,130.9444454,2801.383067,3069.582845,-0.431944656
2010-12-09 06:00:00,0.0,1329.946484,96.78788039,584.3997838,3271.083805,130.9742011,2801.383067,3069.590358,-0.03750089
2010-12-09 07:00:00,0.0,1330.790412,96.45609226,544.5022329,3277.68396,131.0088739,2801.383067,3069.617737,-0.031944021
2010-12-09 08:00:00,0.0,1334.563234,97.36099955,568.6935664,3273.435834,130.951494,2801.383067,3069.635026,-0.095139186
2010-12-09 09:00:00,0.0,1332.880429,96.57474537,559.0857371,3276.377783,131.0785486,2801.383067,3069.617928,0.078126017
2010-12-09 10:00:00,0.0,1332.537817,96.57767518,539.5756139,3276.788434,131.0911035,2801.383067,3069.650311,0.226735306
2010-12-09 11:00:00,0.0,1329.087699,95.94962298,526.7682752,3274.230469,131.0403309,2801.383067,3069.649876,0.155208715
